ts,open,high,low,close,volume,turnover,datetime
1750813200000,2.1962,2.1983,2.1889,2.1932,292908.94,642643.634635,2025-06-25 01:00:00+00:00
1750814100000,2.1932,2.1959,2.1848,2.1889,532273.81,1164768.129068,2025-06-25 01:15:00+00:00
1750815000000,2.1889,2.1953,2.1852,2.1946,339079.61,742790.489797,2025-06-25 01:30:00+00:00
1750815900000,2.1946,2.1951,2.1882,2.1891,221383.59,485005.999821,2025-06-25 01:45:00+00:00
1750816800000,2.1891,2.1951,2.1872,2.1894,169802.18,372088.847057,2025-06-25 02:00:00+00:00
1750817700000,2.1894,2.1931,2.1858,2.1863,219034.38,479522.238136,2025-06-25 02:15:00+00:00
1750818600000,2.1863,2.1869,2.1817,2.1838,204113.1,445714.437828,2025-06-25 02:30:00+00:00
1750819500000,2.1838,2.1892,2.1821,2.1828,110405.14,241329.97863,2025-06-25 02:45:00+00:00
1750820400000,2.1828,2.1868,2.177,2.1854,225399.79,491977.985782,2025-06-25 03:00:00+00:00
1750821300000,2.1854,2.1884,2.1823,2.1837,133249.58,291215.031071,2025-06-25 03:15:00+00:00
1750822200000,2.1837,2.1863,2.182,2.1821,139424.99,304447.420189,2025-06-25 03:30:00+00:00
1750823100000,2.1821,2.1844,2.1776,2.1785,268301.78,584981.10294,2025-06-25 03:45:00+00:00
1750824000000,2.1785,2.1799,2.1748,2.1748,216739.7,471877.648806,2025-06-25 04:00:00+00:00
1750824900000,2.1748,2.1799,2.1739,2.1788,154016.62,335311.08906,2025-06-25 04:15:00+00:00
1750825800000,2.1788,2.1796,2.1734,2.1749,197919.51,430550.633484,2025-06-25 04:30:00+00:00
1750826700000,2.1749,2.1776,2.173,2.1765,242995.44,528808.712617,2025-06-25 04:45:00+00:00
1750827600000,2.1765,2.1795,2.1739,2.1754,164986.81,359121.234755,2025-06-25 05:00:00+00:00
1750828500000,2.1754,2.1758,2.1698,2.1741,369609.31,803198.263526,2025-06-25 05:15:00+00:00
1750829400000,2.1741,2.1815,2.1701,2.1784,321786.38,700160.267378,2025-06-25 05:30:00+00:00
1750830300000,2.1784,2.1828,2.1773,2.1804,265448.39,578877.860597,2025-06-25 05:45:00+00:00
1750831200000,2.1804,2.1829,2.1708,2.1736,703102.04,1528819.174403,2025-06-25 06:00:00+00:00
1750832100000,2.1736,2.1811,2.1727,2.181,137342.78,298981.113344,2025-06-25 06:15:00+00:00
1750833000000,2.181,2.1812,2.1769,2.1806,109822.45,239360.996827,2025-06-25 06:30:00+00:00
1750833900000,2.1806,2.1846,2.1785,2.1837,193569.93,422215.463717,2025-06-25 06:45:00+00:00
1750834800000,2.1837,2.1841,2.1779,2.1797,161971.34,353209.267415,2025-06-25 07:00:00+00:00
1750835700000,2.1797,2.1867,2.1791,2.1856,294143.33,641928.035113,2025-06-25 07:15:00+00:00
